VA_EXERCICIO;COD_IBGE;NO_ESTADO;SG_ESTADO;SG_DIMENSAO;NO_VERIFICACAO;PONTUACAO
2024;11;Rondônia;RO;DIII;D3_00001;1
2024;12;Acre;AC;DIII;D3_00001;0
2024;13;Amazonas;AM;DIII;D3_00001;1
2024;14;Roraima;RR;DIII;D3_00001;1
2024;15;Pará;PA;DIII;D3_00001;1
2024;16;Amapá;AP;DIII;D3_00001;1
2024;17;Tocantins;TO;DIII;D3_00001;1
2024;21;Maranhão;MA;DIII;D3_00001;1
2024;22;Piauí;PI;DIII;D3_00001;1
2024;23;Ceará;CE;DIII;D3_00001;1
2024;24;Rio Grande do Norte;RN;DIII;D3_00001;1
2024;25;Paraíba;PB;DIII;D3_00001;1
2024;26;Pernambuco;PE;DIII;D3_00001;1
2024;27;Alagoas;AL;DIII;D3_00001;1
2024;28;Sergipe;SE;DIII;D3_00001;1
2024;29;Bahia;BA;DIII;D3_00001;1
2024;31;Minas Gerais;MG;DIII;D3_00001;1
2024;32;Espírito Santo;ES;DIII;D3_00001;1
2024;33;Rio de Janeiro;RJ;DIII;D3_00001;1
2024;35;São Paulo;SP;DIII;D3_00001;1
2024;41;Paraná;PR;DIII;D3_00001;1
2024;42;Santa Catarina;SC;DIII;D3_00001;1
2024;43;Rio Grande do Sul;RS;DIII;D3_00001;1
2024;50;Mato Grosso do Sul;MS;DIII;D3_00001;1
2024;51;Mato Grosso;MT;DIII;D3_00001;1
2024;52;Goiás;GO;DIII;D3_00001;1
2024;53;Distrito Federal;DF;DIII;D3_00001;1
2024;11;Rondônia;RO;DIII;D3_00002;1
2024;12;Acre;AC;DIII;D3_00002;1
2024;13;Amazonas;AM;DIII;D3_00002;1
2024;14;Roraima;RR;DIII;D3_00002;1
2024;15;Pará;PA;DIII;D3_00002;1
2024;16;Amapá;AP;DIII;D3_00002;0
2024;17;Tocantins;TO;DIII;D3_00002;1
2024;21;Maranhão;MA;DIII;D3_00002;1
2024;22;Piauí;PI;DIII;D3_00002;1
2024;23;Ceará;CE;DIII;D3_00002;1
2024;24;Rio Grande do Norte;RN;DIII;D3_00002;1
2024;25;Paraíba;PB;DIII;D3_00002;1
2024;26;Pernambuco;PE;DIII;D3_00002;1
2024;27;Alagoas;AL;DIII;D3_00002;1
2024;28;Sergipe;SE;DIII;D3_00002;1
2024;29;Bahia;BA;DIII;D3_00002;1
2024;31;Minas Gerais;MG;DIII;D3_00002;1
2024;32;Espírito Santo;ES;DIII;D3_00002;1
2024;33;Rio de Janeiro;RJ;DIII;D3_00002;1
2024;35;São Paulo;SP;DIII;D3_00002;1
2024;41;Paraná;PR;DIII;D3_00002;0
2024;42;Santa Catarina;SC;DIII;D3_00002;1
2024;43;Rio Grande do Sul;RS;DIII;D3_00002;1
2024;50;Mato Grosso do Sul;MS;DIII;D3_00002;1
2024;51;Mato Grosso;MT;DIII;D3_00002;1
2024;52;Goiás;GO;DIII;D3_00002;1
2024;53;Distrito Federal;DF;DIII;D3_00002;1
2024;11;Rondônia;RO;DIII;D3_00005;1
2024;12;Acre;AC;DIII;D3_00005;1
2024;13;Amazonas;AM;DIII;D3_00005;1
2024;14;Roraima;RR;DIII;D3_00005;1
2024;15;Pará;PA;DIII;D3_00005;1
2024;16;Amapá;AP;DIII;D3_00005;1
2024;17;Tocantins;TO;DIII;D3_00005;1
2024;21;Maranhão;MA;DIII;D3_00005;1
2024;22;Piauí;PI;DIII;D3_00005;1
2024;23;Ceará;CE;DIII;D3_00005;1
2024;24;Rio Grande do Norte;RN;DIII;D3_00005;1
2024;25;Paraíba;PB;DIII;D3_00005;1
2024;26;Pernambuco;PE;DIII;D3_00005;1
2024;27;Alagoas;AL;DIII;D3_00005;1
2024;28;Sergipe;SE;DIII;D3_00005;1
2024;29;Bahia;BA;DIII;D3_00005;1
2024;31;Minas Gerais;MG;DIII;D3_00005;1
2024;32;Espírito Santo;ES;DIII;D3_00005;1
2024;33;Rio de Janeiro;RJ;DIII;D3_00005;1
2024;35;São Paulo;SP;DIII;D3_00005;1
2024;41;Paraná;PR;DIII;D3_00005;1
2024;42;Santa Catarina;SC;DIII;D3_00005;1
2024;43;Rio Grande do Sul;RS;DIII;D3_00005;1
2024;50;Mato Grosso do Sul;MS;DIII;D3_00005;1
2024;51;Mato Grosso;MT;DIII;D3_00005;1
2024;52;Goiás;GO;DIII;D3_00005;1
2024;53;Distrito Federal;DF;DIII;D3_00005;1
2024;11;Rondônia;RO;DIII;D3_00006;1
2024;12;Acre;AC;DIII;D3_00006;1
2024;13;Amazonas;AM;DIII;D3_00006;1
2024;14;Roraima;RR;DIII;D3_00006;1
2024;15;Pará;PA;DIII;D3_00006;1
2024;16;Amapá;AP;DIII;D3_00006;1
2024;17;Tocantins;TO;DIII;D3_00006;1
2024;21;Maranhão;MA;DIII;D3_00006;1
2024;22;Piauí;PI;DIII;D3_00006;1
2024;23;Ceará;CE;DIII;D3_00006;1
2024;24;Rio Grande do Norte;RN;DIII;D3_00006;1
2024;25;Paraíba;PB;DIII;D3_00006;1
2024;26;Pernambuco;PE;DIII;D3_00006;1
2024;27;Alagoas;AL;DIII;D3_00006;1
2024;28;Sergipe;SE;DIII;D3_00006;1
2024;29;Bahia;BA;DIII;D3_00006;1
2024;31;Minas Gerais;MG;DIII;D3_00006;1
2024;32;Espírito Santo;ES;DIII;D3_00006;1
2024;33;Rio de Janeiro;RJ;DIII;D3_00006;1
2024;35;São Paulo;SP;DIII;D3_00006;1
2024;41;Paraná;PR;DIII;D3_00006;1
2024;42;Santa Catarina;SC;DIII;D3_00006;1
2024;43;Rio Grande do Sul;RS;DIII;D3_00006;1
2024;50;Mato Grosso do Sul;MS;DIII;D3_00006;1
2024;51;Mato Grosso;MT;DIII;D3_00006;1
2024;52;Goiás;GO;DIII;D3_00006;1
2024;53;Distrito Federal;DF;DIII;D3_00006;1
2024;11;Rondônia;RO;DIII;D3_00008;1
2024;12;Acre;AC;DIII;D3_00008;1
2024;13;Amazonas;AM;DIII;D3_00008;1
2024;14;Roraima;RR;DIII;D3_00008;0
2024;15;Pará;PA;DIII;D3_00008;1
2024;16;Amapá;AP;DIII;D3_00008;0
2024;17;Tocantins;TO;DIII;D3_00008;1
2024;21;Maranhão;MA;DIII;D3_00008;0
2024;22;Piauí;PI;DIII;D3_00008;1
2024;23;Ceará;CE;DIII;D3_00008;1
2024;24;Rio Grande do Norte;RN;DIII;D3_00008;1
2024;25;Paraíba;PB;DIII;D3_00008;1
2024;26;Pernambuco;PE;DIII;D3_00008;1
2024;27;Alagoas;AL;DIII;D3_00008;0
2024;28;Sergipe;SE;DIII;D3_00008;0
2024;29;Bahia;BA;DIII;D3_00008;1
2024;31;Minas Gerais;MG;DIII;D3_00008;1
2024;32;Espírito Santo;ES;DIII;D3_00008;1
2024;33;Rio de Janeiro;RJ;DIII;D3_00008;1
2024;35;São Paulo;SP;DIII;D3_00008;1
2024;41;Paraná;PR;DIII;D3_00008;1
2024;42;Santa Catarina;SC;DIII;D3_00008;1
2024;43;Rio Grande do Sul;RS;DIII;D3_00008;1
2024;50;Mato Grosso do Sul;MS;DIII;D3_00008;1
2024;51;Mato Grosso;MT;DIII;D3_00008;1
2024;52;Goiás;GO;DIII;D3_00008;1
2024;53;Distrito Federal;DF;DIII;D3_00008;1
2024;11;Rondônia;RO;DIII;D3_00009;1
2024;12;Acre;AC;DIII;D3_00009;0
2024;13;Amazonas;AM;DIII;D3_00009;0
2024;14;Roraima;RR;DIII;D3_00009;0
2024;15;Pará;PA;DIII;D3_00009;1
2024;16;Amapá;AP;DIII;D3_00009;0
2024;17;Tocantins;TO;DIII;D3_00009;1
2024;21;Maranhão;MA;DIII;D3_00009;0
2024;22;Piauí;PI;DIII;D3_00009;1
2024;23;Ceará;CE;DIII;D3_00009;1
2024;24;Rio Grande do Norte;RN;DIII;D3_00009;1
2024;25;Paraíba;PB;DIII;D3_00009;1
2024;26;Pernambuco;PE;DIII;D3_00009;1
2024;27;Alagoas;AL;DIII;D3_00009;0
2024;28;Sergipe;SE;DIII;D3_00009;0
2024;29;Bahia;BA;DIII;D3_00009;1
2024;31;Minas Gerais;MG;DIII;D3_00009;1
2024;32;Espírito Santo;ES;DIII;D3_00009;1
2024;33;Rio de Janeiro;RJ;DIII;D3_00009;1
2024;35;São Paulo;SP;DIII;D3_00009;1
2024;41;Paraná;PR;DIII;D3_00009;1
2024;42;Santa Catarina;SC;DIII;D3_00009;1
2024;43;Rio Grande do Sul;RS;DIII;D3_00009;0
2024;50;Mato Grosso do Sul;MS;DIII;D3_00009;1
2024;51;Mato Grosso;MT;DIII;D3_00009;1
2024;52;Goiás;GO;DIII;D3_00009;1
2024;53;Distrito Federal;DF;DIII;D3_00009;1
2024;11;Rondônia;RO;DIII;D3_00010;1
2024;12;Acre;AC;DIII;D3_00010;1
2024;13;Amazonas;AM;DIII;D3_00010;1
2024;14;Roraima;RR;DIII;D3_00010;1
2024;15;Pará;PA;DIII;D3_00010;1
2024;16;Amapá;AP;DIII;D3_00010;0
2024;17;Tocantins;TO;DIII;D3_00010;1
2024;21;Maranhão;MA;DIII;D3_00010;0
2024;22;Piauí;PI;DIII;D3_00010;1
2024;23;Ceará;CE;DIII;D3_00010;1
2024;24;Rio Grande do Norte;RN;DIII;D3_00010;1
2024;25;Paraíba;PB;DIII;D3_00010;1
2024;26;Pernambuco;PE;DIII;D3_00010;1
2024;27;Alagoas;AL;DIII;D3_00010;1
2024;28;Sergipe;SE;DIII;D3_00010;1
2024;29;Bahia;BA;DIII;D3_00010;1
2024;31;Minas Gerais;MG;DIII;D3_00010;1
2024;32;Espírito Santo;ES;DIII;D3_00010;1
2024;33;Rio de Janeiro;RJ;DIII;D3_00010;1
2024;35;São Paulo;SP;DIII;D3_00010;1
2024;41;Paraná;PR;DIII;D3_00010;1
2024;42;Santa Catarina;SC;DIII;D3_00010;1
2024;43;Rio Grande do Sul;RS;DIII;D3_00010;1
2024;50;Mato Grosso do Sul;MS;DIII;D3_00010;0
2024;51;Mato Grosso;MT;DIII;D3_00010;1
2024;52;Goiás;GO;DIII;D3_00010;1
2024;53;Distrito Federal;DF;DIII;D3_00010;1
2024;11;Rondônia;RO;DIII;D3_00011;1
2024;12;Acre;AC;DIII;D3_00011;1
2024;13;Amazonas;AM;DIII;D3_00011;1
2024;14;Roraima;RR;DIII;D3_00011;1
2024;15;Pará;PA;DIII;D3_00011;1
2024;16;Amapá;AP;DIII;D3_00011;1
2024;17;Tocantins;TO;DIII;D3_00011;1
2024;21;Maranhão;MA;DIII;D3_00011;1
2024;22;Piauí;PI;DIII;D3_00011;1
2024;23;Ceará;CE;DIII;D3_00011;1
2024;24;Rio Grande do Norte;RN;DIII;D3_00011;1
2024;25;Paraíba;PB;DIII;D3_00011;1
2024;26;Pernambuco;PE;DIII;D3_00011;1
2024;27;Alagoas;AL;DIII;D3_00011;0
2024;28;Sergipe;SE;DIII;D3_00011;1
2024;29;Bahia;BA;DIII;D3_00011;1
2024;31;Minas Gerais;MG;DIII;D3_00011;1
2024;32;Espírito Santo;ES;DIII;D3_00011;1
2024;33;Rio de Janeiro;RJ;DIII;D3_00011;1
2024;35;São Paulo;SP;DIII;D3_00011;1
2024;41;Paraná;PR;DIII;D3_00011;1
2024;42;Santa Catarina;SC;DIII;D3_00011;1
2024;43;Rio Grande do Sul;RS;DIII;D3_00011;1
2024;50;Mato Grosso do Sul;MS;DIII;D3_00011;1
2024;51;Mato Grosso;MT;DIII;D3_00011;1
2024;52;Goiás;GO;DIII;D3_00011;1
2024;53;Distrito Federal;DF;DIII;D3_00011;1
2024;11;Rondônia;RO;DIII;D3_00012;1
2024;12;Acre;AC;DIII;D3_00012;1
2024;13;Amazonas;AM;DIII;D3_00012;1
2024;14;Roraima;RR;DIII;D3_00012;1
2024;15;Pará;PA;DIII;D3_00012;1
2024;16;Amapá;AP;DIII;D3_00012;1
2024;17;Tocantins;TO;DIII;D3_00012;1
2024;21;Maranhão;MA;DIII;D3_00012;1
2024;22;Piauí;PI;DIII;D3_00012;1
2024;23;Ceará;CE;DIII;D3_00012;1
2024;24;Rio Grande do Norte;RN;DIII;D3_00012;1
2024;25;Paraíba;PB;DIII;D3_00012;1
2024;26;Pernambuco;PE;DIII;D3_00012;1
2024;27;Alagoas;AL;DIII;D3_00012;1
2024;28;Sergipe;SE;DIII;D3_00012;1
2024;29;Bahia;BA;DIII;D3_00012;1
2024;31;Minas Gerais;MG;DIII;D3_00012;1
2024;32;Espírito Santo;ES;DIII;D3_00012;1
2024;33;Rio de Janeiro;RJ;DIII;D3_00012;1
2024;35;São Paulo;SP;DIII;D3_00012;1
2024;41;Paraná;PR;DIII;D3_00012;1
2024;42;Santa Catarina;SC;DIII;D3_00012;1
2024;43;Rio Grande do Sul;RS;DIII;D3_00012;1
2024;50;Mato Grosso do Sul;MS;DIII;D3_00012;1
2024;51;Mato Grosso;MT;DIII;D3_00012;1
2024;52;Goiás;GO;DIII;D3_00012;1
2024;53;Distrito Federal;DF;DIII;D3_00012;1
2024;11;Rondônia;RO;DIII;D3_00013;1
2024;12;Acre;AC;DIII;D3_00013;1
2024;13;Amazonas;AM;DIII;D3_00013;1
2024;14;Roraima;RR;DIII;D3_00013;1
2024;15;Pará;PA;DIII;D3_00013;1
2024;16;Amapá;AP;DIII;D3_00013;1
2024;17;Tocantins;TO;DIII;D3_00013;1
2024;21;Maranhão;MA;DIII;D3_00013;1
2024;22;Piauí;PI;DIII;D3_00013;1
2024;23;Ceará;CE;DIII;D3_00013;1
2024;24;Rio Grande do Norte;RN;DIII;D3_00013;1
2024;25;Paraíba;PB;DIII;D3_00013;1
2024;26;Pernambuco;PE;DIII;D3_00013;1
2024;27;Alagoas;AL;DIII;D3_00013;1
2024;28;Sergipe;SE;DIII;D3_00013;1
2024;29;Bahia;BA;DIII;D3_00013;1
2024;31;Minas Gerais;MG;DIII;D3_00013;1
2024;32;Espírito Santo;ES;DIII;D3_00013;1
2024;33;Rio de Janeiro;RJ;DIII;D3_00013;1
2024;35;São Paulo;SP;DIII;D3_00013;1
2024;41;Paraná;PR;DIII;D3_00013;1
2024;42;Santa Catarina;SC;DIII;D3_00013;1
2024;43;Rio Grande do Sul;RS;DIII;D3_00013;1
2024;50;Mato Grosso do Sul;MS;DIII;D3_00013;0
2024;51;Mato Grosso;MT;DIII;D3_00013;1
2024;52;Goiás;GO;DIII;D3_00013;1
2024;53;Distrito Federal;DF;DIII;D3_00013;1
2024;11;Rondônia;RO;DIII;D3_00014;1
2024;12;Acre;AC;DIII;D3_00014;1
2024;13;Amazonas;AM;DIII;D3_00014;1
2024;14;Roraima;RR;DIII;D3_00014;1
2024;15;Pará;PA;DIII;D3_00014;1
2024;16;Amapá;AP;DIII;D3_00014;1
2024;17;Tocantins;TO;DIII;D3_00014;1
2024;21;Maranhão;MA;DIII;D3_00014;1
2024;22;Piauí;PI;DIII;D3_00014;1
2024;23;Ceará;CE;DIII;D3_00014;1
2024;24;Rio Grande do Norte;RN;DIII;D3_00014;1
2024;25;Paraíba;PB;DIII;D3_00014;1
2024;26;Pernambuco;PE;DIII;D3_00014;1
2024;27;Alagoas;AL;DIII;D3_00014;1
2024;28;Sergipe;SE;DIII;D3_00014;1
2024;29;Bahia;BA;DIII;D3_00014;1
2024;31;Minas Gerais;MG;DIII;D3_00014;1
2024;32;Espírito Santo;ES;DIII;D3_00014;1
2024;33;Rio de Janeiro;RJ;DIII;D3_00014;1
2024;35;São Paulo;SP;DIII;D3_00014;1
2024;41;Paraná;PR;DIII;D3_00014;1
2024;42;Santa Catarina;SC;DIII;D3_00014;1
2024;43;Rio Grande do Sul;RS;DIII;D3_00014;1
2024;50;Mato Grosso do Sul;MS;DIII;D3_00014;1
2024;51;Mato Grosso;MT;DIII;D3_00014;1
2024;52;Goiás;GO;DIII;D3_00014;1
2024;53;Distrito Federal;DF;DIII;D3_00014;1
2024;11;Rondônia;RO;DIII;D3_00015;1
2024;12;Acre;AC;DIII;D3_00015;1
2024;13;Amazonas;AM;DIII;D3_00015;1
2024;14;Roraima;RR;DIII;D3_00015;1
2024;15;Pará;PA;DIII;D3_00015;1
2024;16;Amapá;AP;DIII;D3_00015;1
2024;17;Tocantins;TO;DIII;D3_00015;1
2024;21;Maranhão;MA;DIII;D3_00015;1
2024;22;Piauí;PI;DIII;D3_00015;1
2024;23;Ceará;CE;DIII;D3_00015;1
2024;24;Rio Grande do Norte;RN;DIII;D3_00015;1
2024;25;Paraíba;PB;DIII;D3_00015;1
2024;26;Pernambuco;PE;DIII;D3_00015;1
2024;27;Alagoas;AL;DIII;D3_00015;1
2024;28;Sergipe;SE;DIII;D3_00015;1
2024;29;Bahia;BA;DIII;D3_00015;1
2024;31;Minas Gerais;MG;DIII;D3_00015;1
2024;32;Espírito Santo;ES;DIII;D3_00015;1
2024;33;Rio de Janeiro;RJ;DIII;D3_00015;1
2024;35;São Paulo;SP;DIII;D3_00015;1
2024;41;Paraná;PR;DIII;D3_00015;1
2024;42;Santa Catarina;SC;DIII;D3_00015;1
2024;43;Rio Grande do Sul;RS;DIII;D3_00015;1
2024;50;Mato Grosso do Sul;MS;DIII;D3_00015;1
2024;51;Mato Grosso;MT;DIII;D3_00015;1
2024;52;Goiás;GO;DIII;D3_00015;1
2024;53;Distrito Federal;DF;DIII;D3_00015;1
2024;11;Rondônia;RO;DIII;D3_00016;1
2024;12;Acre;AC;DIII;D3_00016;1
2024;13;Amazonas;AM;DIII;D3_00016;1
2024;14;Roraima;RR;DIII;D3_00016;1
2024;15;Pará;PA;DIII;D3_00016;1
2024;16;Amapá;AP;DIII;D3_00016;1
2024;17;Tocantins;TO;DIII;D3_00016;1
2024;21;Maranhão;MA;DIII;D3_00016;1
2024;22;Piauí;PI;DIII;D3_00016;1
2024;23;Ceará;CE;DIII;D3_00016;1
2024;24;Rio Grande do Norte;RN;DIII;D3_00016;1
2024;25;Paraíba;PB;DIII;D3_00016;1
2024;26;Pernambuco;PE;DIII;D3_00016;1
2024;27;Alagoas;AL;DIII;D3_00016;1
2024;28;Sergipe;SE;DIII;D3_00016;1
2024;29;Bahia;BA;DIII;D3_00016;1
2024;31;Minas Gerais;MG;DIII;D3_00016;1
2024;32;Espírito Santo;ES;DIII;D3_00016;1
2024;33;Rio de Janeiro;RJ;DIII;D3_00016;1
2024;35;São Paulo;SP;DIII;D3_00016;1
2024;41;Paraná;PR;DIII;D3_00016;1
2024;42;Santa Catarina;SC;DIII;D3_00016;1
2024;43;Rio Grande do Sul;RS;DIII;D3_00016;1
2024;50;Mato Grosso do Sul;MS;DIII;D3_00016;1
2024;51;Mato Grosso;MT;DIII;D3_00016;1
2024;52;Goiás;GO;DIII;D3_00016;1
2024;53;Distrito Federal;DF;DIII;D3_00016;1
2024;11;Rondônia;RO;DIII;D3_00017;1
2024;12;Acre;AC;DIII;D3_00017;1
2024;13;Amazonas;AM;DIII;D3_00017;1
2024;14;Roraima;RR;DIII;D3_00017;1
2024;15;Pará;PA;DIII;D3_00017;1
2024;16;Amapá;AP;DIII;D3_00017;0
2024;17;Tocantins;TO;DIII;D3_00017;1
2024;21;Maranhão;MA;DIII;D3_00017;1
2024;22;Piauí;PI;DIII;D3_00017;1
2024;23;Ceará;CE;DIII;D3_00017;1
2024;24;Rio Grande do Norte;RN;DIII;D3_00017;1
2024;25;Paraíba;PB;DIII;D3_00017;1
2024;26;Pernambuco;PE;DIII;D3_00017;1
2024;27;Alagoas;AL;DIII;D3_00017;1
2024;28;Sergipe;SE;DIII;D3_00017;1
2024;29;Bahia;BA;DIII;D3_00017;1
2024;31;Minas Gerais;MG;DIII;D3_00017;1
2024;32;Espírito Santo;ES;DIII;D3_00017;1
2024;33;Rio de Janeiro;RJ;DIII;D3_00017;0
2024;35;São Paulo;SP;DIII;D3_00017;1
2024;41;Paraná;PR;DIII;D3_00017;1
2024;42;Santa Catarina;SC;DIII;D3_00017;1
2024;43;Rio Grande do Sul;RS;DIII;D3_00017;1
2024;50;Mato Grosso do Sul;MS;DIII;D3_00017;1
2024;51;Mato Grosso;MT;DIII;D3_00017;1
2024;52;Goiás;GO;DIII;D3_00017;1
2024;53;Distrito Federal;DF;DIII;D3_00017;1
2024;11;Rondônia;RO;DIII;D3_00021;1
2024;12;Acre;AC;DIII;D3_00021;1
2024;13;Amazonas;AM;DIII;D3_00021;1
2024;14;Roraima;RR;DIII;D3_00021;1
2024;15;Pará;PA;DIII;D3_00021;1
2024;16;Amapá;AP;DIII;D3_00021;1
2024;17;Tocantins;TO;DIII;D3_00021;1
2024;21;Maranhão;MA;DIII;D3_00021;1
2024;22;Piauí;PI;DIII;D3_00021;1
2024;23;Ceará;CE;DIII;D3_00021;1
2024;24;Rio Grande do Norte;RN;DIII;D3_00021;1
2024;25;Paraíba;PB;DIII;D3_00021;1
2024;26;Pernambuco;PE;DIII;D3_00021;1
2024;27;Alagoas;AL;DIII;D3_00021;1
2024;28;Sergipe;SE;DIII;D3_00021;1
2024;29;Bahia;BA;DIII;D3_00021;1
2024;31;Minas Gerais;MG;DIII;D3_00021;1
2024;32;Espírito Santo;ES;DIII;D3_00021;1
2024;33;Rio de Janeiro;RJ;DIII;D3_00021;1
2024;35;São Paulo;SP;DIII;D3_00021;1
2024;41;Paraná;PR;DIII;D3_00021;1
2024;42;Santa Catarina;SC;DIII;D3_00021;1
2024;43;Rio Grande do Sul;RS;DIII;D3_00021;1
2024;50;Mato Grosso do Sul;MS;DIII;D3_00021;1
2024;51;Mato Grosso;MT;DIII;D3_00021;1
2024;52;Goiás;GO;DIII;D3_00021;1
2024;53;Distrito Federal;DF;DIII;D3_00021;1
2024;11;Rondônia;RO;DIII;D3_00022;1
2024;12;Acre;AC;DIII;D3_00022;1
2024;13;Amazonas;AM;DIII;D3_00022;1
2024;14;Roraima;RR;DIII;D3_00022;1
2024;15;Pará;PA;DIII;D3_00022;1
2024;16;Amapá;AP;DIII;D3_00022;1
2024;17;Tocantins;TO;DIII;D3_00022;1
2024;21;Maranhão;MA;DIII;D3_00022;1
2024;22;Piauí;PI;DIII;D3_00022;1
2024;23;Ceará;CE;DIII;D3_00022;1
2024;24;Rio Grande do Norte;RN;DIII;D3_00022;1
2024;25;Paraíba;PB;DIII;D3_00022;1
2024;26;Pernambuco;PE;DIII;D3_00022;1
2024;27;Alagoas;AL;DIII;D3_00022;0
2024;28;Sergipe;SE;DIII;D3_00022;1
2024;29;Bahia;BA;DIII;D3_00022;1
2024;31;Minas Gerais;MG;DIII;D3_00022;1
2024;32;Espírito Santo;ES;DIII;D3_00022;1
2024;33;Rio de Janeiro;RJ;DIII;D3_00022;1
2024;35;São Paulo;SP;DIII;D3_00022;1
2024;41;Paraná;PR;DIII;D3_00022;1
2024;42;Santa Catarina;SC;DIII;D3_00022;1
2024;43;Rio Grande do Sul;RS;DIII;D3_00022;1
2024;50;Mato Grosso do Sul;MS;DIII;D3_00022;1
2024;51;Mato Grosso;MT;DIII;D3_00022;1
2024;52;Goiás;GO;DIII;D3_00022;1
2024;53;Distrito Federal;DF;DIII;D3_00022;1
2024;11;Rondônia;RO;DIII;D3_00023;1
2024;12;Acre;AC;DIII;D3_00023;1
2024;13;Amazonas;AM;DIII;D3_00023;1
2024;14;Roraima;RR;DIII;D3_00023;1
2024;15;Pará;PA;DIII;D3_00023;1
2024;16;Amapá;AP;DIII;D3_00023;1
2024;17;Tocantins;TO;DIII;D3_00023;1
2024;21;Maranhão;MA;DIII;D3_00023;1
2024;22;Piauí;PI;DIII;D3_00023;1
2024;23;Ceará;CE;DIII;D3_00023;1
2024;24;Rio Grande do Norte;RN;DIII;D3_00023;1
2024;25;Paraíba;PB;DIII;D3_00023;1
2024;26;Pernambuco;PE;DIII;D3_00023;1
2024;27;Alagoas;AL;DIII;D3_00023;1
2024;28;Sergipe;SE;DIII;D3_00023;1
2024;29;Bahia;BA;DIII;D3_00023;1
2024;31;Minas Gerais;MG;DIII;D3_00023;1
2024;32;Espírito Santo;ES;DIII;D3_00023;1
2024;33;Rio de Janeiro;RJ;DIII;D3_00023;1
2024;35;São Paulo;SP;DIII;D3_00023;1
2024;41;Paraná;PR;DIII;D3_00023;1
2024;42;Santa Catarina;SC;DIII;D3_00023;1
2024;43;Rio Grande do Sul;RS;DIII;D3_00023;1
2024;50;Mato Grosso do Sul;MS;DIII;D3_00023;1
2024;51;Mato Grosso;MT;DIII;D3_00023;1
2024;52;Goiás;GO;DIII;D3_00023;1
2024;53;Distrito Federal;DF;DIII;D3_00023;1
2024;11;Rondônia;RO;DIII;D3_00024;1
2024;12;Acre;AC;DIII;D3_00024;1
2024;13;Amazonas;AM;DIII;D3_00024;1
2024;14;Roraima;RR;DIII;D3_00024;1
2024;15;Pará;PA;DIII;D3_00024;1
2024;16;Amapá;AP;DIII;D3_00024;1
2024;17;Tocantins;TO;DIII;D3_00024;1
2024;21;Maranhão;MA;DIII;D3_00024;1
2024;22;Piauí;PI;DIII;D3_00024;1
2024;23;Ceará;CE;DIII;D3_00024;1
2024;24;Rio Grande do Norte;RN;DIII;D3_00024;1
2024;25;Paraíba;PB;DIII;D3_00024;1
2024;26;Pernambuco;PE;DIII;D3_00024;1
2024;27;Alagoas;AL;DIII;D3_00024;1
2024;28;Sergipe;SE;DIII;D3_00024;0
2024;29;Bahia;BA;DIII;D3_00024;1
2024;31;Minas Gerais;MG;DIII;D3_00024;1
2024;32;Espírito Santo;ES;DIII;D3_00024;1
2024;33;Rio de Janeiro;RJ;DIII;D3_00024;1
2024;35;São Paulo;SP;DIII;D3_00024;1
2024;41;Paraná;PR;DIII;D3_00024;1
2024;42;Santa Catarina;SC;DIII;D3_00024;1
2024;43;Rio Grande do Sul;RS;DIII;D3_00024;1
2024;50;Mato Grosso do Sul;MS;DIII;D3_00024;1
2024;51;Mato Grosso;MT;DIII;D3_00024;1
2024;52;Goiás;GO;DIII;D3_00024;1
2024;53;Distrito Federal;DF;DIII;D3_00024;1
2024;11;Rondônia;RO;DIII;D3_00025;1
2024;12;Acre;AC;DIII;D3_00025;1
2024;13;Amazonas;AM;DIII;D3_00025;1
2024;14;Roraima;RR;DIII;D3_00025;1
2024;15;Pará;PA;DIII;D3_00025;1
2024;16;Amapá;AP;DIII;D3_00025;1
2024;17;Tocantins;TO;DIII;D3_00025;1
2024;21;Maranhão;MA;DIII;D3_00025;1
2024;22;Piauí;PI;DIII;D3_00025;1
2024;23;Ceará;CE;DIII;D3_00025;1
2024;24;Rio Grande do Norte;RN;DIII;D3_00025;1
2024;25;Paraíba;PB;DIII;D3_00025;1
2024;26;Pernambuco;PE;DIII;D3_00025;1
2024;27;Alagoas;AL;DIII;D3_00025;1
2024;28;Sergipe;SE;DIII;D3_00025;0
2024;29;Bahia;BA;DIII;D3_00025;1
2024;31;Minas Gerais;MG;DIII;D3_00025;1
2024;32;Espírito Santo;ES;DIII;D3_00025;1
2024;33;Rio de Janeiro;RJ;DIII;D3_00025;1
2024;35;São Paulo;SP;DIII;D3_00025;1
2024;41;Paraná;PR;DIII;D3_00025;1
2024;42;Santa Catarina;SC;DIII;D3_00025;1
2024;43;Rio Grande do Sul;RS;DIII;D3_00025;1
2024;50;Mato Grosso do Sul;MS;DIII;D3_00025;1
2024;51;Mato Grosso;MT;DIII;D3_00025;1
2024;52;Goiás;GO;DIII;D3_00025;1
2024;53;Distrito Federal;DF;DIII;D3_00025;1
2024;11;Rondônia;RO;DIII;D3_00026;1
2024;12;Acre;AC;DIII;D3_00026;0
2024;13;Amazonas;AM;DIII;D3_00026;1
2024;14;Roraima;RR;DIII;D3_00026;0
2024;15;Pará;PA;DIII;D3_00026;1
2024;16;Amapá;AP;DIII;D3_00026;0
2024;17;Tocantins;TO;DIII;D3_00026;1
